speaker_id,tag,n_rows
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,volume surging mid-sentence,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,volume surging with each word,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,volume swelling and falling,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,vulnerability returning,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,vulnerable quaver,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,vulnerably grateful,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,vulnerably quiet,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wagging finger tone,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,waggling eyebrows,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wailing continuously,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wailing crescendo,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wailing cry,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wailing desperately,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wailing grief,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wailing happily,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wailing joyfully,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wailing loudly,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wailing miserably,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wailing now,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wailing openly,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wailing protest,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wailing softly,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wails happily,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,waiting sounds,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,walking,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"walking away, louder",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,walking rhythm in speech,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,walking sounds,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,walls crumbling,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wandering tone,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,war cry,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warily hopeful,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warm agreement,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warm and gentle,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warm and inviting,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warm and nostalgic,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warm and reassuring,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warm and slow,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warm and swift,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warm but firm,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warm but sarcastic,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warm conviction,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warm giggle,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warm goodbye,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warm invitation,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warm nostalgia,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warm rumble,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warm sincerity,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warm smile in voice,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warm teasing,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warm voice,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"warm, laughing",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"warm, sincere",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warmer suddenly,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"warmer, almost smiling in voice",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"warmer, conspiratorial",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"warmer, ending in laughter",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"warmer, slower",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warming considerably,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warming through the sentence,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warming to idea,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warming up considerably,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warming up gradually,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warming with each word,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warming with pride,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warmly agreeing,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warmly closing,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warmly decisive,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warmly delirious,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warmly determined,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warmly emotional,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warmly insistent,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warmly intense,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warmly mocking,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warmly reflective,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warmly sarcastic,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warmly sincere,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warmly slower,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warmly suggesting,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warmly surprised,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warmly teasing,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warmly threatening,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warmly touched,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warmly triumphant,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"warmly, genuinely",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warmth building,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warmth flooding through,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warning rumble,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warning snarl,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warning tone rising,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warning voice,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warning whisper,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warningly playful,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,warns gently,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wary grunt,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,watching carefully,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,watching intently,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,watery but firm,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wavering between tears and laughter,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wavering heavily,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wavering immediately,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wavering now,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wavering scream,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wavering uncertainty,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weak and wavering,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weak attempt,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weak cough,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weak giggle,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weak irish accent,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weak moan,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weak smile in voice,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weak voice,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weak whisper,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weakening thunder,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weaker,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weakly but happy,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weakly giggling,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weakly sarcastic,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wearily amused,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weary admission,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weary annoyance,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weary but grateful,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weary but happy,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weary but kind,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weary but still angry,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weary chuckle,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weary croaking,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weary defeat,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weary disbelief,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weary disdain,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weary drawl,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weary drone,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weary explanation,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weary grunt,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weary rumble,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weary whisper,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weathered determination,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weeping freely,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weeping gently,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weeping rage,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weeping rhythmically,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weeping shout,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weeping voice,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weeping with joy,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,weighted pause,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,welcoming,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,welcoming calls,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent again, steadier",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, accepting",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, amused chuckle",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, angry now",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, bitter laugh",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, bitterly",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, broken",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, calculating",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, calm but firm",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, clearer",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, cold whisper",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, commanding",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, contemptuous",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, controlled anger",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, dangerous quiet",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, dangerously quiet",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, defensive growl",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, defensively",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, determined",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, dignified",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, diplomatic",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, diplomatically",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, dismissive",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, dismissively",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, emotional",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, emotional resolution",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, exasperated",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, exhaustedly",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, exploding",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, firm tone",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, firm voice",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, firmly",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, flustered",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, formal",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, gasping",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, gentle lilt",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, gentler",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, gently firm",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, grim chuckle",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, grimly cheerful",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, grinning tone",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, growing animated",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, grudgingly",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, gruff tone",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, heated",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, heated whisper",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, hesitant",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, increasingly interested",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, incredulous",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, indignant",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, intense whisper",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, interrupting",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, laughing",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, laughing darkly",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, long pause",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, measured pace",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, moved",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, muttering",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, mysterious",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, mysterious whisper",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, overly patient",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, panicked whisper",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, patronizing tone",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, philosophical",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, pleading",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, pompously",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, powerful",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, pressing harder",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, prophetic tone",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, quieter menace",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, quietly",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, quietly devastating",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, quietly resigned",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, quietly seething",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, quivering",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, regretful",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, relieved exhale",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, resigned tone",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, resignedly",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, resolved",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, scolding",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, sharp",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, sharp laugh",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, sharp retort",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, sing-song quality",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, skeptical",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, skeptical tone",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, skeptical whisper",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, slurring slightly",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, snarling",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, softer now",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, softly",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, solemnly",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, soothing tone",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, struggling",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, suddenly gentle",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, surprised warmth",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, suspicious",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, suspicious tone",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, sympathetic",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, sympathetic shift",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, thoughtful",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, thoughtful hum",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, tired but amused",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, tired laugh",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, trembling",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, trembling rage",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, uneasy",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, urgent",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, urgent whisper",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, urgently",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, voice cracking",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, voice trembling",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, warmly resigned",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, weary but hopeful",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, wistfully",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, wounded pride",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"welsh accent, wounded tone",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wet belch,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wet cackle,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wet chomping sounds,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wet gasp,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wet slurp,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wet snarl,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wet snorting,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wet sob,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wheedling voice,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wheezes with laughter,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wheezing between words,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wheezing whisper,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wheezing with laughter,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,wheezy laugh,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,"wheezy, slower",1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whimper-yell,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whimpering excitedly,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whimpering frustration,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whimpering hopefully,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whimpering joyfully,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whimpers loudly,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whining joyfully,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whinny,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whisper becoming scream,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whisper breaking,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whisper building,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whisper growing louder,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whisper growing to shout,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whisper rising to shout,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whisper-shouting,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whisper-soft,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered affection,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered against him,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered anticipation,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered bribe,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered confirmation,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered counting,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered cruelty,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered determination,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered eagerly,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered encouragement,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered fear,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered finality,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered finish,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered flirtatiously,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered frustration,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered fury,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered gleefully,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered greedily,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered happiness,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered intimately,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered laugh,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered mischief,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered mischievously,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered monotone,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered mysteriously,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered nervously,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered ominously,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered pride,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered prophecy,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered question,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered realization,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered resignation,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered revelation,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered romantically,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered rush,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered sigh,1
6153c1ff-399e-4bdc-bcdf-bdd0219d2fc1,whispered suggestion,1
